"Country.Name","region","Dyear","values"
"Mexico","MEX","D1994",0.043339167
"Mexico","MEX","D1995",0.10256419
"Mexico","MEX","D1996",0.20040628
"Mexico","MEX","D1997",0.62731154
"Mexico","MEX","D1998",1.265783278
"Mexico","MEX","D1999",1.857436221
"Mexico","MEX","D2000",5.081384153
"Mexico","MEX","D2001",7.038023117
"Mexico","MEX","D2002",11.9
"Mexico","MEX","D2003",12.9
"Mexico","MEX","D2004",14.1
"Mexico","MEX","D2005",17.21
"Mexico","MEX","D2006",19.52
"Mexico","MEX","D2007",20.81
"Mexico","MEX","D2008",21.71
"Mexico","MEX","D2009",26.34
"Mexico","MEX","D2010",31.05
"Mexico","MEX","D2011",37.17629541
"Mexico","MEX","D2012",39.75
"Mexico","MEX","D2013",43.46
"Mexico","MEX","D2014",44.39
"Mexico","MEX","D2015",57.43104299
"Mexico","MEX","D2016",59.540446
"Mexico","MEX","D2017",53.03178861
"Mexico","MEX","D2018",56.6595668
"Mexico","MEX","D2019",69.63210927
"Mexico","MEX","D2020",71.49017499
"Mexico","MEX","D2021",75.62650476
"Mexico","MEX","D2022",78.56
"Marshall Islands","MHL","D1990",0
"Marshall Islands","MHL","D1991",0
"Marshall Islands","MHL","D1992",0
"Marshall Islands","MHL","D1993",0
"Marshall Islands","MHL","D1994",0
"Marshall Islands","MHL","D1995",0
"Marshall Islands","MHL","D1996",0.037059432
"Marshall Islands","MHL","D1997",NA
"Marshall Islands","MHL","D1998",NA
"Marshall Islands","MHL","D1999",0.966071567
"Marshall Islands","MHL","D2000",1.534271796
"Marshall Islands","MHL","D2001",1.706614078
"Marshall Islands","MHL","D2002",2.335444575
"Marshall Islands","MHL","D2003",2.569750367
"Marshall Islands","MHL","D2004",3.599776814
"Marshall Islands","MHL","D2005",3.878702398
"Marshall Islands","MHL","D2006",3.795590214
"Marshall Islands","MHL","D2007",3.95
"Marshall Islands","MHL","D2008",4.6
"Marshall Islands","MHL","D2009",5.6
"Marshall Islands","MHL","D2010",7
"Marshall Islands","MHL","D2011",10
"Marshall Islands","MHL","D2012",12.5
"Marshall Islands","MHL","D2013",14
"Marshall Islands","MHL","D2014",16.8
"Marshall Islands","MHL","D2015",19.2824418
"Marshall Islands","MHL","D2016",29.78777936
"Marshall Islands","MHL","D2017",38.70116262
"Marshall Islands","MHL","D2018",NA
"Marshall Islands","MHL","D2019",NA
"Marshall Islands","MHL","D2020",NA
"Marshall Islands","MHL","D2021",NA
"Marshall Islands","MHL","D2022",NA
"Middle income","MIC","D1990",0
"Middle income","MIC","D1991",0.000381095
"Middle income","MIC","D1992",0.00134072
"Middle income","MIC","D1993",0.004086713
"Middle income","MIC","D1994",0.011139985
"Middle income","MIC","D1995",0.034841319
"Middle income","MIC","D1996",0.082479717
"Middle income","MIC","D1997",0.16516688
"Middle income","MIC","D1998",0.368472704
"Middle income","MIC","D1999",0.746700709
"Middle income","MIC","D2000",1.528101703
"Middle income","MIC","D2001",2.175644811
"Middle income","MIC","D2002",3.677208343
"Middle income","MIC","D2003",4.823955678
"Middle income","MIC","D2004",6.194217905
"Middle income","MIC","D2005",7.29786907
"Middle income","MIC","D2006",8.90590501
"Middle income","MIC","D2007",11.65707816
"Middle income","MIC","D2008",14.5559511
"Middle income","MIC","D2009",17.6071743
"Middle income","MIC","D2010",21.35073092
"Middle income","MIC","D2011",24.51113557
"Middle income","MIC","D2012",27.16768421
"Middle income","MIC","D2013",29.46582031
"Middle income","MIC","D2014",31.85083662
"Middle income","MIC","D2015",34.57714315
"Middle income","MIC","D2016",37.6551161
"Middle income","MIC","D2017",40.32006337
"Middle income","MIC","D2018",44.31240198
"Middle income","MIC","D2019",50.13792836
"Middle income","MIC","D2020",57.39157344
"Middle income","MIC","D2021",60.9014316
"Middle income","MIC","D2022",NA
"North Macedonia","MKD","D1990",0
"North Macedonia","MKD","D1991",0
"North Macedonia","MKD","D1992",0
"North Macedonia","MKD","D1993",0
"North Macedonia","MKD","D1994",0
"North Macedonia","MKD","D1995",0.04074384
"North Macedonia","MKD","D1996",0.075995734
"North Macedonia","MKD","D1997",0.503985009
"North Macedonia","MKD","D1998",1.002861666
"North Macedonia","MKD","D1999",1.49733026
"North Macedonia","MKD","D2000",2.485566316
"North Macedonia","MKD","D2001",3.468184608
"North Macedonia","MKD","D2002",17.33
"North Macedonia","MKD","D2003",19.07
"North Macedonia","MKD","D2004",24.44
"North Macedonia","MKD","D2005",26.45
"North Macedonia","MKD","D2006",28.62
"North Macedonia","MKD","D2007",36.3
"North Macedonia","MKD","D2008",46.04
"North Macedonia","MKD","D2009",51.77
"North Macedonia","MKD","D2010",51.9
"North Macedonia","MKD","D2011",56.7
"North Macedonia","MKD","D2012",57.44994731
"North Macedonia","MKD","D2013",65.24
"North Macedonia","MKD","D2014",68.06
"North Macedonia","MKD","D2015",70.38020308
"North Macedonia","MKD","D2016",72.15681447
"North Macedonia","MKD","D2017",74.51682418
"North Macedonia","MKD","D2018",79.16775519
"North Macedonia","MKD","D2019",81.41288276
"North Macedonia","MKD","D2020",81.40553811
"North Macedonia","MKD","D2021",83.01821027
"North Macedonia","MKD","D2022",NA
"Mali","MLI","D1990",0
"Mali","MLI","D1991",0
"Mali","MLI","D1992",0
"Mali","MLI","D1993",0
"Mali","MLI","D1994",0
"Mali","MLI","D1995",0
"Mali","MLI","D1996",0.002055228
"Mali","MLI","D1997",0.010085919
"Mali","MLI","D1998",0.019793888
"Mali","MLI","D1999",0.060909873
"Mali","MLI","D2000",0.142545755
"Mali","MLI","D2001",0.185897413
"Mali","MLI","D2002",0.227045578
"Mali","MLI","D2003",0.310364443
"Mali","MLI","D2004",0.43281964
"Mali","MLI","D2005",0.507063136
"Mali","MLI","D2006",0.729627281
"Mali","MLI","D2007",0.81
"Mali","MLI","D2008",1.57
"Mali","MLI","D2009",1.8
"Mali","MLI","D2010",2
"Mali","MLI","D2011",2.2
"Mali","MLI","D2012",2.8
"Mali","MLI","D2013",3.5
"Mali","MLI","D2014",7
"Mali","MLI","D2015",10.33
"Mali","MLI","D2016",14
"Mali","MLI","D2017",18.9
"Mali","MLI","D2018",21.4
"Mali","MLI","D2019",22.31109004
"Mali","MLI","D2020",27.85653831
"Mali","MLI","D2021",34.49
"Mali","MLI","D2022",NA
"Malta","MLT","D1990",0
"Malta","MLT","D1991",0
"Malta","MLT","D1992",0
"Malta","MLT","D1993",0
"Malta","MLT","D1994",0
"Malta","MLT","D1995",0.224995699
"Malta","MLT","D1996",1.051527475
"Malta","MLT","D1997",3.920605132
"Malta","MLT","D1998",6.500783995
"Malta","MLT","D1999",7.759798038
"Malta","MLT","D2000",13.11370871
"Malta","MLT","D2001",17.87784832
"Malta","MLT","D2002",28.92
"Malta","MLT","D2003",31.64
"Malta","MLT","D2004",34.62
"Malta","MLT","D2005",41.24
"Malta","MLT","D2006",40.41
"Malta","MLT","D2007",46.9
"Malta","MLT","D2008",50.08
"Malta","MLT","D2009",58.86
"Malta","MLT","D2010",63
"Malta","MLT","D2011",68.01982379
"Malta","MLT","D2012",68.19987429
"Malta","MLT","D2013",68.9138
"Malta","MLT","D2014",73.17
"Malta","MLT","D2015",75.96001898
"Malta","MLT","D2016",78.0751488
"Malta","MLT","D2017",81.01191108
"Malta","MLT","D2018",81.65804429
"Malta","MLT","D2019",85.77859638
"Malta","MLT","D2020",86.85876183
"Malta","MLT","D2021",87.46977522
"Malta","MLT","D2022",91.54075982
"Myanmar","MMR","D1990",0
"Myanmar","MMR","D1991",0
"Myanmar","MMR","D1992",0
"Myanmar","MMR","D1993",0
"Myanmar","MMR","D1994",0
"Myanmar","MMR","D1995",0
"Myanmar","MMR","D1996",NA
"Myanmar","MMR","D1997",NA
"Myanmar","MMR","D1998",NA
"Myanmar","MMR","D1999",0.000151709
"Myanmar","MMR","D2000",NA
"Myanmar","MMR","D2001",0.000289277
"Myanmar","MMR","D2002",0.000426494
"Myanmar","MMR","D2003",0.024064149
"Myanmar","MMR","D2004",0.024337392
"Myanmar","MMR","D2005",0.065238856
"Myanmar","MMR","D2006",0.182048331
"Myanmar","MMR","D2007",0.217128445
"Myanmar","MMR","D2008",0.22
"Myanmar","MMR","D2009",0.22
"Myanmar","MMR","D2010",0.25
"Myanmar","MMR","D2011",0.98
"Myanmar","MMR","D2012",1.4
"Myanmar","MMR","D2013",1.8
"Myanmar","MMR","D2014",7.4
"Myanmar","MMR","D2015",10.9
"Myanmar","MMR","D2016",16
"Myanmar","MMR","D2017",23.62108195
"Myanmar","MMR","D2018",28.7
"Myanmar","MMR","D2019",30.63536537
"Myanmar","MMR","D2020",41.95429049
"Myanmar","MMR","D2021",44.02167324
"Myanmar","MMR","D2022",NA
"Middle East & North Africa (excluding high income)","MNA","D1990",0
"Middle East & North Africa (excluding high income)","MNA","D1991",0
"Middle East & North Africa (excluding high income)","MNA","D1992",0
"Middle East & North Africa (excluding high income)","MNA","D1993",0.000242605
"Middle East & North Africa (excluding high income)","MNA","D1994",0.001994412
"Middle East & North Africa (excluding high income)","MNA","D1995",0.011323049
"Middle East & North Africa (excluding high income)","MNA","D1996",0.026861697
"Middle East & North Africa (excluding high income)","MNA","D1997",0.080018705
"Middle East & North Africa (excluding high income)","MNA","D1998",0.170264117
"Middle East & North Africa (excluding high income)","MNA","D1999",0.438810678
"Middle East & North Africa (excluding high income)","MNA","D2000",0.870391749
"Middle East & North Africa (excluding high income)","MNA","D2001",1.157339473
"Middle East & North Africa (excluding high income)","MNA","D2002",2.818574762
"Middle East & North Africa (excluding high income)","MNA","D2003",4.04197759
"Middle East & North Africa (excluding high income)","MNA","D2004",7.485202785
"Middle East & North Africa (excluding high income)","MNA","D2005",8.594916342
"Middle East & North Africa (excluding high income)","MNA","D2006",9.974406099
"Middle East & North Africa (excluding high income)","MNA","D2007",11.97284968
"Middle East & North Africa (excluding high income)","MNA","D2008",15.08929889
"Middle East & North Africa (excluding high income)","MNA","D2009",17.78775819
"Middle East & North Africa (excluding high income)","MNA","D2010",20.71710032
"Middle East & North Africa (excluding high income)","MNA","D2011",23.00153955
"Middle East & North Africa (excluding high income)","MNA","D2012",25.99179228
"Middle East & North Africa (excluding high income)","MNA","D2013",29.6976204
"Middle East & North Africa (excluding high income)","MNA","D2014",34.76315278
"Middle East & North Africa (excluding high income)","MNA","D2015",39.05315343
"Middle East & North Africa (excluding high income)","MNA","D2016",43.12756165
"Middle East & North Africa (excluding high income)","MNA","D2017",48.6307008
"Middle East & North Africa (excluding high income)","MNA","D2018",54.22378708
"Middle East & North Africa (excluding high income)","MNA","D2019",62.23337614
"Middle East & North Africa (excluding high income)","MNA","D2020",68.38757792
"Middle East & North Africa (excluding high income)","MNA","D2021",73.40081351
"Middle East & North Africa (excluding high income)","MNA","D2022",NA
"Montenegro","MNE","D1990",NA
"Montenegro","MNE","D1991",NA
"Montenegro","MNE","D1992",NA
"Montenegro","MNE","D1993",NA
"Montenegro","MNE","D1994",NA
"Montenegro","MNE","D1995",NA
"Montenegro","MNE","D1996",NA
"Montenegro","MNE","D1997",NA
"Montenegro","MNE","D1998",NA
"Montenegro","MNE","D1999",NA
"Montenegro","MNE","D2000",NA
"Montenegro","MNE","D2001",NA
"Montenegro","MNE","D2002",NA
"Montenegro","MNE","D2003",NA
"Montenegro","MNE","D2004",25.3500686
"Montenegro","MNE","D2005",27.1
"Montenegro","MNE","D2006",28.9
"Montenegro","MNE","D2007",30.8
"Montenegro","MNE","D2008",32.9
"Montenegro","MNE","D2009",35.1
"Montenegro","MNE","D2010",37.5
"Montenegro","MNE","D2011",35.61154125
"Montenegro","MNE","D2012",56.83878255
"Montenegro","MNE","D2013",60.31
"Montenegro","MNE","D2014",61
"Montenegro","MNE","D2015",68.11978601
"Montenegro","MNE","D2016",69.88164684
"Montenegro","MNE","D2017",71.27233254
"Montenegro","MNE","D2018",71.51710049
"Montenegro","MNE","D2019",73.47666575
"Montenegro","MNE","D2020",77.60879306
"Montenegro","MNE","D2021",82.21969752
"Montenegro","MNE","D2022",88.22192026
"Mongolia","MNG","D1990",0
"Mongolia","MNG","D1991",0
"Mongolia","MNG","D1992",0
"Mongolia","MNG","D1993",0
"Mongolia","MNG","D1994",0
"Mongolia","MNG","D1995",0.008811225
"Mongolia","MNG","D1996",0.018160749
"Mongolia","MNG","D1997",0.112742554
"Mongolia","MNG","D1998",0.145810542
"Mongolia","MNG","D1999",0.50847156
"Mongolia","MNG","D2000",1.255652004
"Mongolia","MNG","D2001",1.653238239
"Mongolia","MNG","D2002",2.039572603
"Mongolia","MNG","D2003",NA
"Mongolia","MNG","D2004",NA
"Mongolia","MNG","D2005",NA
"Mongolia","MNG","D2006",NA
"Mongolia","MNG","D2007",9
"Mongolia","MNG","D2008",9.8
"Mongolia","MNG","D2009",10
"Mongolia","MNG","D2010",10.2
"Mongolia","MNG","D2011",12.49999111
"Mongolia","MNG","D2012",16.4
"Mongolia","MNG","D2013",17.69998424
"Mongolia","MNG","D2014",19.94244743
"Mongolia","MNG","D2015",22.50000413
"Mongolia","MNG","D2016",22.2657705
"Mongolia","MNG","D2017",23.71426517
"Mongolia","MNG","D2018",47.13000188
"Mongolia","MNG","D2019",51.07999408
"Mongolia","MNG","D2020",65.63058022
"Mongolia","MNG","D2021",81.60682285
"Mongolia","MNG","D2022",NA
"Northern Mariana Islands","MNP","D1990",0
"Northern Mariana Islands","MNP","D1991",0
"Northern Mariana Islands","MNP","D1992",0
"Northern Mariana Islands","MNP","D1993",0
"Northern Mariana Islands","MNP","D1994",0
"Northern Mariana Islands","MNP","D1995",0
"Northern Mariana Islands","MNP","D1996",NA
"Northern Mariana Islands","MNP","D1997",NA
"Northern Mariana Islands","MNP","D1998",NA
"Northern Mariana Islands","MNP","D1999",NA
"Northern Mariana Islands","MNP","D2000",NA
"Northern Mariana Islands","MNP","D2001",NA
"Northern Mariana Islands","MNP","D2002",NA
"Northern Mariana Islands","MNP","D2003",NA
"Northern Mariana Islands","MNP","D2004",NA
"Northern Mariana Islands","MNP","D2005",NA
"Northern Mariana Islands","MNP","D2006",NA
"Northern Mariana Islands","MNP","D2007",NA
"Northern Mariana Islands","MNP","D2008",NA
"Northern Mariana Islands","MNP","D2009",NA
"Northern Mariana Islands","MNP","D2010",NA
"Northern Mariana Islands","MNP","D2011",NA
"Northern Mariana Islands","MNP","D2012",NA
"Northern Mariana Islands","MNP","D2013",NA
"Northern Mariana Islands","MNP","D2014",NA
"Northern Mariana Islands","MNP","D2015",NA
"Northern Mariana Islands","MNP","D2016",NA
"Northern Mariana Islands","MNP","D2017",NA
"Northern Mariana Islands","MNP","D2018",NA
"Northern Mariana Islands","MNP","D2019",NA
"Northern Mariana Islands","MNP","D2020",NA
"Northern Mariana Islands","MNP","D2021",NA
"Northern Mariana Islands","MNP","D2022",NA
"Mozambique","MOZ","D1990",0
"Mozambique","MOZ","D1991",0
"Mozambique","MOZ","D1992",0
"Mozambique","MOZ","D1993",0
"Mozambique","MOZ","D1994",0
"Mozambique","MOZ","D1995",0
"Mozambique","MOZ","D1996",0.003042979
"Mozambique","MOZ","D1997",0.011842611
"Mozambique","MOZ","D1998",0.020197055
"Mozambique","MOZ","D1999",0.056250629
"Mozambique","MOZ","D2000",0.10959253
"Mozambique","MOZ","D2001",0.160031947
"Mozambique","MOZ","D2002",0.259612611
"Mozambique","MOZ","D2003",0.419538844
"Mozambique","MOZ","D2004",0.679447835
"Mozambique","MOZ","D2005",0.854357118
"Mozambique","MOZ","D2006",0.842954488
"Mozambique","MOZ","D2007",0.91
"Mozambique","MOZ","D2008",1.56
"Mozambique","MOZ","D2009",2.68
"Mozambique","MOZ","D2010",4.17
"Mozambique","MOZ","D2011",4.6
"Mozambique","MOZ","D2012",5
"Mozambique","MOZ","D2013",5.5
"Mozambique","MOZ","D2014",6
"Mozambique","MOZ","D2015",6.5
"Mozambique","MOZ","D2016",7
"Mozambique","MOZ","D2017",7.796326608
"Mozambique","MOZ","D2018",10.9
"Mozambique","MOZ","D2019",14.63855268
"Mozambique","MOZ","D2020",16.31226657
"Mozambique","MOZ","D2021",17.37283681
"Mozambique","MOZ","D2022",NA
"Mauritania","MRT","D1990",0
"Mauritania","MRT","D1991",0
"Mauritania","MRT","D1992",0
"Mauritania","MRT","D1993",0
"Mauritania","MRT","D1994",0
"Mauritania","MRT","D1995",0
"Mauritania","MRT","D1996",NA
"Mauritania","MRT","D1997",0.004172527
"Mauritania","MRT","D1998",0.040594795
"Mauritania","MRT","D1999",0.118464464
"Mauritania","MRT","D2000",0.192031462
"Mauritania","MRT","D2001",0.261448552
"Mauritania","MRT","D2002",0.363229415
"Mauritania","MRT","D2003",0.424004896
"Mauritania","MRT","D2004",0.481470438
"Mauritania","MRT","D2005",0.669966475
"Mauritania","MRT","D2006",0.979661253
"Mauritania","MRT","D2007",1.433613196
"Mauritania","MRT","D2008",1.87
"Mauritania","MRT","D2009",2.28
"Mauritania","MRT","D2010",4
"Mauritania","MRT","D2011",4.5
"Mauritania","MRT","D2012",5
"Mauritania","MRT","D2013",6.2
"Mauritania","MRT","D2014",11.8
"Mauritania","MRT","D2015",17.6
"Mauritania","MRT","D2016",24.1
"Mauritania","MRT","D2017",24.2
"Mauritania","MRT","D2018",35.1
"Mauritania","MRT","D2019",42.32068274
"Mauritania","MRT","D2020",53.51699827
"Mauritania","MRT","D2021",58.75818983
"Mauritania","MRT","D2022",NA
"Mauritius","MUS","D1990",0
"Mauritius","MUS","D1991",0
"Mauritius","MUS","D1992",0
"Mauritius","MUS","D1993",0
"Mauritius","MUS","D1994",0
"Mauritius","MUS","D1995",0
"Mauritius","MUS","D1996",0.183769158
"Mauritius","MUS","D1997",0.475629193
"Mauritius","MUS","D1998",2.565279962
"Mauritius","MUS","D1999",4.652213227
"Mauritius","MUS","D2000",7.281535115
"Mauritius","MUS","D2001",8.780904019
"Mauritius","MUS","D2002",10.25262467
"Mauritius","MUS","D2003",12.1871062
"Mauritius","MUS","D2004",13.68908859
"Mauritius","MUS","D2005",15.17222875
"Mauritius","MUS","D2006",16.7
"Mauritius","MUS","D2007",20.22
"Mauritius","MUS","D2008",21.81
"Mauritius","MUS","D2009",22.51
"Mauritius","MUS","D2010",28.33
"Mauritius","MUS","D2011",34.95
"Mauritius","MUS","D2012",35.42
"Mauritius","MUS","D2013",40.11682514
"Mauritius","MUS","D2014",44.80327537
"Mauritius","MUS","D2015",50.13931848
"Mauritius","MUS","D2016",52.19132594
"Mauritius","MUS","D2017",55.4032403
"Mauritius","MUS","D2018",58.5961697
"Mauritius","MUS","D2019",61.72995515
"Mauritius","MUS","D2020",64.88490358
"Mauritius","MUS","D2021",67.58
"Mauritius","MUS","D2022",NA
"Malawi","MWI","D1990",0
"Malawi","MWI","D1991",0
"Malawi","MWI","D1992",0
"Malawi","MWI","D1993",0
"Malawi","MWI","D1994",0
"Malawi","MWI","D1995",0
"Malawi","MWI","D1996",NA
"Malawi","MWI","D1997",0.004668518
"Malawi","MWI","D1998",0.018057365
"Malawi","MWI","D1999",0.087278755
"Malawi","MWI","D2000",0.126780945
"Malawi","MWI","D2001",0.164020725
"Malawi","MWI","D2002",0.215094727
"Malawi","MWI","D2003",0.278815116
"Malawi","MWI","D2004",0.347505335
"Malawi","MWI","D2005",0.384489334
"Malawi","MWI","D2006",0.42513749
"Malawi","MWI","D2007",0.965864737
"Malawi","MWI","D2008",0.7
"Malawi","MWI","D2009",1.07
"Malawi","MWI","D2010",2.26
"Malawi","MWI","D2011",3.33
"Malawi","MWI","D2012",4.3506
"Malawi","MWI","D2013",5.05
"Malawi","MWI","D2014",5.83
"Malawi","MWI","D2015",6
"Malawi","MWI","D2016",6.3
"Malawi","MWI","D2017",7
"Malawi","MWI","D2018",8
"Malawi","MWI","D2019",13.43919985
"Malawi","MWI","D2020",18.92676996
"Malawi","MWI","D2021",24.40560063
"Malawi","MWI","D2022",NA
"Malaysia","MYS","D1990",0
"Malaysia","MYS","D1991",0
"Malaysia","MYS","D1992",0.001047822
"Malaysia","MYS","D1993",0.025538478
"Malaysia","MYS","D1994",0.099607417
"Malaysia","MYS","D1995",0.145673837
"Malaysia","MYS","D1996",0.852044466
"Malaysia","MYS","D1997",2.307393234
"Malaysia","MYS","D1998",6.751770483
"Malaysia","MYS","D1999",12.3055022
"Malaysia","MYS","D2000",21.38473116
"Malaysia","MYS","D2001",26.6959725
"Malaysia","MYS","D2002",32.33820434
"Malaysia","MYS","D2003",34.97115234
"Malaysia","MYS","D2004",42.25226563
"Malaysia","MYS","D2005",48.62917025
"Malaysia","MYS","D2006",51.63798899
"Malaysia","MYS","D2007",55.7
"Malaysia","MYS","D2008",55.8
"Malaysia","MYS","D2009",55.9
"Malaysia","MYS","D2010",56.3
"Malaysia","MYS","D2011",61
"Malaysia","MYS","D2012",65.8
"Malaysia","MYS","D2013",57.05751226
"Malaysia","MYS","D2014",63.66542588
"Malaysia","MYS","D2015",71.06406781
"Malaysia","MYS","D2016",78.78830993
"Malaysia","MYS","D2017",80.14047901
"Malaysia","MYS","D2018",81.20104862
"Malaysia","MYS","D2019",84.18714501
"Malaysia","MYS","D2020",89.55501192
"Malaysia","MYS","D2021",96.7514278
"Malaysia","MYS","D2022",97.3986404
"North America","NAC","D1990",0.742073244
"North America","NAC","D1991",1.103561168
"North America","NAC","D1992",1.64305568
"North America","NAC","D1993",2.162809542
"North America","NAC","D1994",4.614666008
"North America","NAC","D1995",8.73288618
"North America","NAC","D1996",15.46212955
"North America","NAC","D1997",20.97010839
"North America","NAC","D1998",29.58181169
"North America","NAC","D1999",35.88268762
"North America","NAC","D2000",43.88465531
"North America","NAC","D2001",50.16958286
"North America","NAC","D2002",59.05916309
"North America","NAC","D2003",61.94128849
"North America","NAC","D2004",64.87480101
"North America","NAC","D2005",68.32895528
"North America","NAC","D2006",69.27092101
"North America","NAC","D2007",74.82365534
"North America","NAC","D2008",74.26613953
"North America","NAC","D2009",71.91533488
"North America","NAC","D2010",72.53939482
"North America","NAC","D2011",71.04074853
"North America","NAC","D2012",75.52240205
"North America","NAC","D2013",72.82857988
"North America","NAC","D2014",74.40256842
"North America","NAC","D2015",76.08973908
"North America","NAC","D2016",86.10466159
"North America","NAC","D2017",87.81817184
"North America","NAC","D2018",89.11497116
"North America","NAC","D2019",89.6808051
"North America","NAC","D2020",90.79069484
"North America","NAC","D2021",91.86313227
"North America","NAC","D2022",NA
"Namibia","NAM","D1990",0
"Namibia","NAM","D1991",0
"Namibia","NAM","D1992",0
"Namibia","NAM","D1993",0
"Namibia","NAM","D1994",0
"Namibia","NAM","D1995",0.006172051
"Namibia","NAM","D1996",0.009032145
"Namibia","NAM","D1997",0.058750679
"Namibia","NAM","D1998",0.286745093
"Namibia","NAM","D1999",0.336217708
"Namibia","NAM","D2000",1.644739547
"Namibia","NAM","D2001",2.416979442
"Namibia","NAM","D2002",2.633699769
"Namibia","NAM","D2003",3.359839886
"Namibia","NAM","D2004",3.804715615
"Namibia","NAM","D2005",4.010046644
"Namibia","NAM","D2006",4.398870647
"Namibia","NAM","D2007",4.835610778
"Namibia","NAM","D2008",5.329003772
"Namibia","NAM","D2009",6.5
"Namibia","NAM","D2010",11.6
"Namibia","NAM","D2011",12
"Namibia","NAM","D2012",12.9414
"Namibia","NAM","D2013",13.9
"Namibia","NAM","D2014",14.84
"Namibia","NAM","D2015",25.68785182
"Namibia","NAM","D2016",31.03334594
"Namibia","NAM","D2017",36.83740647
"Namibia","NAM","D2018",40
"Namibia","NAM","D2019",44.8268148
"Namibia","NAM","D2020",48.76420428
"Namibia","NAM","D2021",52.9734788
"Namibia","NAM","D2022",NA
"New Caledonia","NCL","D1990",0
"New Caledonia","NCL","D1991",0
"New Caledonia","NCL","D1992",0
"New Caledonia","NCL","D1993",0
"New Caledonia","NCL","D1994",0
"New Caledonia","NCL","D1995",0.005179013
"New Caledonia","NCL","D1996",0.252983946
"New Caledonia","NCL","D1997",0.989334969
"New Caledonia","NCL","D1998",1.936042825
"New Caledonia","NCL","D1999",5.688147323
"New Caledonia","NCL","D2000",13.93954882
"New Caledonia","NCL","D2001",18.23710978
"New Caledonia","NCL","D2002",22.38979742
"New Caledonia","NCL","D2003",26.40833447
"New Caledonia","NCL","D2004",30.29804621
"New Caledonia","NCL","D2005",32.35901475
"New Caledonia","NCL","D2006",33.51571468
"New Caledonia","NCL","D2007",35.05
"New Caledonia","NCL","D2008",34.51
"New Caledonia","NCL","D2009",33.99
"New Caledonia","NCL","D2010",42
"New Caledonia","NCL","D2011",50
"New Caledonia","NCL","D2012",58
"New Caledonia","NCL","D2013",66
"New Caledonia","NCL","D2014",70
"New Caledonia","NCL","D2015",74.00175279
"New Caledonia","NCL","D2016",NA
"New Caledonia","NCL","D2017",82.0058408
"New Caledonia","NCL","D2018",NA
"New Caledonia","NCL","D2019",NA
"New Caledonia","NCL","D2020",NA
"New Caledonia","NCL","D2021",NA
"New Caledonia","NCL","D2022",NA
"Niger","NER","D1990",0
"Niger","NER","D1991",0
"Niger","NER","D1992",0
"Niger","NER","D1993",0
"Niger","NER","D1994",0
"Niger","NER","D1995",0
"Niger","NER","D1996",0.001039305
"Niger","NER","D1997",0.002008766
"Niger","NER","D1998",0.002911503
"Niger","NER","D1999",0.028136022
"Niger","NER","D2000",0.036261294
"Niger","NER","D2001",0.105185431
"Niger","NER","D2002",0.127152469
"Niger","NER","D2003",0.155698704
"Niger","NER","D2004",0.189933734
"Niger","NER","D2005",0.221341351
"Niger","NER","D2006",0.294033977
"Niger","NER","D2007",0.39039062
"Niger","NER","D2008",0.7
"Niger","NER","D2009",0.76
"Niger","NER","D2010",0.83
"Niger","NER","D2011",0.9
"Niger","NER","D2012",1.05
"Niger","NER","D2013",1.15
"Niger","NER","D2014",1.248675689
"Niger","NER","D2015",2.476219975
"Niger","NER","D2016",4.32275803
"Niger","NER","D2017",10.22431156
"Niger","NER","D2018",NA
"Niger","NER","D2019",16.61190218
"Niger","NER","D2020",21.46379477
"Niger","NER","D2021",22.38613931
"Niger","NER","D2022",NA
"Nigeria","NGA","D1990",0
"Nigeria","NGA","D1991",0
"Nigeria","NGA","D1992",0
"Nigeria","NGA","D1993",0
"Nigeria","NGA","D1994",0
"Nigeria","NGA","D1995",0
"Nigeria","NGA","D1996",0.00883298
"Nigeria","NGA","D1997",0.017237401
"Nigeria","NGA","D1998",0.025231461
"Nigeria","NGA","D1999",0.041038723
"Nigeria","NGA","D2000",0.064080808
"Nigeria","NGA","D2001",0.08990137
"Nigeria","NGA","D2002",0.320461976
"Nigeria","NGA","D2003",0.558576245
"Nigeria","NGA","D2004",1.286137641
"Nigeria","NGA","D2005",3.549155718
"Nigeria","NGA","D2006",5.545036083
"Nigeria","NGA","D2007",6.77
"Nigeria","NGA","D2008",8
"Nigeria","NGA","D2009",9.3
"Nigeria","NGA","D2010",11.5
"Nigeria","NGA","D2011",13.8
"Nigeria","NGA","D2012",16.1
"Nigeria","NGA","D2013",19.1
"Nigeria","NGA","D2014",21
"Nigeria","NGA","D2015",24.5
"Nigeria","NGA","D2016",28.5
"Nigeria","NGA","D2017",33.2
"Nigeria","NGA","D2018",38.7
"Nigeria","NGA","D2019",45.03137342
"Nigeria","NGA","D2020",51.45837417
"Nigeria","NGA","D2021",55.36371347
"Nigeria","NGA","D2022",54.5
"Nicaragua","NIC","D1990",0
"Nicaragua","NIC","D1991",0
"Nicaragua","NIC","D1992",0
"Nicaragua","NIC","D1993",0
"Nicaragua","NIC","D1994",0.013166228
"Nicaragua","NIC","D1995",0.030046478
"Nicaragua","NIC","D1996",0.084093291
"Nicaragua","NIC","D1997",0.206216818
"Nicaragua","NIC","D1998",0.303808975
"Nicaragua","NIC","D1999",0.497901643
"Nicaragua","NIC","D2000",0.980216487
"Nicaragua","NIC","D2001",1.448799428
