"year","region","indicator","breakdown","unit","value"
"2021","NLD","desi_2b1","ind_total","pc_ind",90.4833
"2021","POL","desi_2b1","ind_total","pc_ind",72.9989
"2021","PRT","desi_2b1","ind_total","pc_ind",72.2921
"2021","ROU","desi_2b1","ind_total","pc_ind",64.8896
"2021","SWE","desi_2b1","ind_total","pc_ind",90.3246
"2021","SVN","desi_2b1","ind_total","pc_ind",74.9286
"2021","SVK","desi_2b1","ind_total","pc_ind",74.6002
"2021",NA,"desi_2b1","ind_total","pc_ind",79.7042
"2020","AUT","desi_2b1","ind_total","pc_ind",84.1075
"2020","BEL","desi_2b1","ind_total","pc_ind",84.3474
"2020","BGR","desi_2b1","ind_total","pc_ind",60.3667
"2020","CYP","desi_2b1","ind_total","pc_ind",83.6455
"2020","CZE","desi_2b1","ind_total","pc_ind",78.0383
"2020","DEU","desi_2b1","ind_total","pc_ind",89.0106
"2020","DNK","desi_2b1","ind_total","pc_ind",95.2144
"2020","EST","desi_2b1","ind_total","pc_ind",83.7396
"2020",NA,"desi_2b1","ind_total","pc_ind",66.963
"2020","ESP","desi_2b1","ind_total","pc_ind",84.8334
"2020","FIN","desi_2b1","ind_total","pc_ind",91.5396
"2020","FRA","desi_2b1","ind_total","pc_ind",82.4375
"2020","HRV","desi_2b1","ind_total","pc_ind",69.8024
"2020","HUN","desi_2b1","ind_total","pc_ind",70.5729
"2020","IRL","desi_2b1","ind_total","pc_ind",80.586
"2020","ITA","desi_2b1","ind_total","pc_ind",69.5592
"2020","LTU","desi_2b1","ind_total","pc_ind",74.3394
"2020","LUX","desi_2b1","ind_total","pc_ind",94.1548
"2020","LVA","desi_2b1","ind_total","pc_ind",73.7461
"2020","MLT","desi_2b1","ind_total","pc_ind",79.1331
"2020","NLD","desi_2b1","ind_total","pc_ind",90.4833
"2020","POL","desi_2b1","ind_total","pc_ind",72.9989
"2020","PRT","desi_2b1","ind_total","pc_ind",72.2921
"2020","ROU","desi_2b1","ind_total","pc_ind",64.8896
"2020","SWE","desi_2b1","ind_total","pc_ind",90.3246
"2020","SVN","desi_2b1","ind_total","pc_ind",74.9286
"2020","SVK","desi_2b1","ind_total","pc_ind",74.6002
"2020",NA,"desi_2b1","ind_total","pc_ind",79.7042
"2019","AUT","desi_2b1","ind_total","pc_ind",84.1075
"2019","BEL","desi_2b1","ind_total","pc_ind",84.3474
"2019","BGR","desi_2b1","ind_total","pc_ind",60.3667
"2019","CYP","desi_2b1","ind_total","pc_ind",83.6455
"2019","CZE","desi_2b1","ind_total","pc_ind",78.0383
"2019","DEU","desi_2b1","ind_total","pc_ind",89.0106
"2019","DNK","desi_2b1","ind_total","pc_ind",95.2144
"2019","EST","desi_2b1","ind_total","pc_ind",83.7396
"2019",NA,"desi_2b1","ind_total","pc_ind",66.963
"2019","ESP","desi_2b1","ind_total","pc_ind",84.8334
"2019","FIN","desi_2b1","ind_total","pc_ind",91.5396
"2019","FRA","desi_2b1","ind_total","pc_ind",82.4375
"2019","HRV","desi_2b1","ind_total","pc_ind",69.8024
"2019","HUN","desi_2b1","ind_total","pc_ind",70.5729
"2019","IRL","desi_2b1","ind_total","pc_ind",80.586
"2019","ITA","desi_2b1","ind_total","pc_ind",69.5592
"2019","LTU","desi_2b1","ind_total","pc_ind",74.3394
"2019","LUX","desi_2b1","ind_total","pc_ind",94.1548
"2019","LVA","desi_2b1","ind_total","pc_ind",73.7461
"2019","MLT","desi_2b1","ind_total","pc_ind",79.1331
"2019","NLD","desi_2b1","ind_total","pc_ind",90.4833
"2019","POL","desi_2b1","ind_total","pc_ind",72.9989
"2019","PRT","desi_2b1","ind_total","pc_ind",72.2921
"2019","ROU","desi_2b1","ind_total","pc_ind",64.8896
"2019","SWE","desi_2b1","ind_total","pc_ind",90.3246
"2019","SVN","desi_2b1","ind_total","pc_ind",74.9286
"2019","SVK","desi_2b1","ind_total","pc_ind",74.6002
"2019",NA,"desi_2b1","ind_total","pc_ind",79.7042
"2018","AUT","desi_2b1","ind_total","pc_ind",79.4314
"2018","BEL","desi_2b1","ind_total","pc_ind",82.0937
"2018","BGR","desi_2b1","ind_total","pc_ind",49.0036
"2018","CYP","desi_2b1","ind_total","pc_ind",74.672
"2018","CZE","desi_2b1","ind_total","pc_ind",66.3726
"2018","DEU","desi_2b1","ind_total","pc_ind",84.265
"2018","DNK","desi_2b1","ind_total","pc_ind",93.0198
"2018","EST","desi_2b1","ind_total","pc_ind",79.2182
"2018",NA,"desi_2b1","ind_total","pc_ind",60.877
"2018","ESP","desi_2b1","ind_total","pc_ind",78.5831
"2018","FIN","desi_2b1","ind_total","pc_ind",89.4916
"2018","FRA","desi_2b1","ind_total","pc_ind",77.0952
"2018","HRV","desi_2b1","ind_total","pc_ind",68.4779
"2018","HUN","desi_2b1","ind_total","pc_ind",69.5341
"2018","IRL","desi_2b1","ind_total","pc_ind",79.9525
"2018","ITA","desi_2b1","ind_total","pc_ind",60.4969
"2018","LTU","desi_2b1","ind_total","pc_ind",64.4412
"2018","LUX","desi_2b1","ind_total","pc_ind",93.7993
"2018","LVA","desi_2b1","ind_total","pc_ind",67.0314
"2018","MLT","desi_2b1","ind_total","pc_ind",75.4912
"2018","NLD","desi_2b1","ind_total","pc_ind",90.794
"2018","POL","desi_2b1","ind_total","pc_ind",64.2194
"2018","PRT","desi_2b1","ind_total","pc_ind",66.9883
"2018","ROU","desi_2b1","ind_total","pc_ind",47.295
"2018","SWE","desi_2b1","ind_total","pc_ind",88.7751
"2018","SVN","desi_2b1","ind_total","pc_ind",68.381
"2018","SVK","desi_2b1","ind_total","pc_ind",72.7
"2018",NA,"desi_2b1","ind_total","pc_ind",73.2979
"2022","AUT","desi_2a1","hh_total","pc_hh",18.103831
"2022","BEL","desi_2a1","hh_total","pc_hh",56.080416
"2022","BGR","desi_2a1","hh_total","pc_hh",22.232078
"2022","CYP","desi_2a1","hh_total","pc_hh",25.590781
"2022","CZE","desi_2a1","hh_total","pc_hh",26.809253
"2022","DEU","desi_2a1","hh_total","pc_hh",29.369421
"2022","DNK","desi_2a1","hh_total","pc_hh",49.392995
"2022","EST","desi_2a1","hh_total","pc_hh",20.060233
"2022",NA,"desi_2a1","hh_total","pc_hh",8.534775
"2022","ESP","desi_2a1","hh_total","pc_hh",71.80826
"2022","FIN","desi_2a1","hh_total","pc_hh",28.838637
"2022","FRA","desi_2a1","hh_total","pc_hh",34.925771
"2022","HRV","desi_2a1","hh_total","pc_hh",16.239796
"2022","HUN","desi_2a1","hh_total","pc_hh",61.453427
"2022","IRL","desi_2a1","hh_total","pc_hh",37.462895
"2022","ITA","desi_2a1","hh_total","pc_hh",37.594598
"2022","LTU","desi_2a1","hh_total","pc_hh",35.888649
"2022","LUX","desi_2a1","hh_total","pc_hh",62.753044
"2022","LVA","desi_2a1","hh_total","pc_hh",43.478482
"2022","MLT","desi_2a1","hh_total","pc_hh",52.545093
"2022","NLD","desi_2a1","hh_total","pc_hh",46.699354
"2022","POL","desi_2a1","hh_total","pc_hh",43.185566
"2022","PRT","desi_2a1","hh_total","pc_hh",67.877739
"2022","ROU","desi_2a1","hh_total","pc_hh",56.575067
"2022","SWE","desi_2a1","hh_total","pc_hh",70.790856
"2022","SVN","desi_2a1","hh_total","pc_hh",35.830758
"2022","SVK","desi_2a1","hh_total","pc_hh",26.399818
"2022",NA,"desi_2a1","hh_total","pc_hh",40.605869
"2021","AUT","desi_2a1","hh_total","pc_hh",11.729919
"2021","BEL","desi_2a1","hh_total","pc_hh",54.496875
"2021","BGR","desi_2a1","hh_total","pc_hh",15.188697
"2021","CYP","desi_2a1","hh_total","pc_hh",3.389819
"2021","CZE","desi_2a1","hh_total","pc_hh",24.17929
"2021","DEU","desi_2a1","hh_total","pc_hh",27.574414
"2021","DNK","desi_2a1","hh_total","pc_hh",42.704705
"2021","EST","desi_2a1","hh_total","pc_hh",19.049795
"2021",NA,"desi_2a1","hh_total","pc_hh",2.725387
"2021","ESP","desi_2a1","hh_total","pc_hh",65.448644
"2021","FIN","desi_2a1","hh_total","pc_hh",26.103266
"2021","HRV","desi_2a1","hh_total","pc_hh",8.716669
"2021","HUN","desi_2a1","hh_total","pc_hh",55.897312
"2021","IRL","desi_2a1","hh_total","pc_hh",30.998532
"2021","ITA","desi_2a1","hh_total","pc_hh",28.456845
"2021","LTU","desi_2a1","hh_total","pc_hh",31.089458
"2021","LUX","desi_2a1","hh_total","pc_hh",52.631948
"2021","LVA","desi_2a1","hh_total","pc_hh",38.281248
"2021","MLT","desi_2a1","hh_total","pc_hh",42.526581
"2021","NLD","desi_2a1","hh_total","pc_hh",40.772301
"2021","POL","desi_2a1","hh_total","pc_hh",36.730574
"2021","PRT","desi_2a1","hh_total","pc_hh",62.779894
"2021","ROU","desi_2a1","hh_total","pc_hh",51.464128
"2021","SWE","desi_2a1","hh_total","pc_hh",67.275001
"2021","SVN","desi_2a1","hh_total","pc_hh",29.281725
"2021","SVK","desi_2a1","hh_total","pc_hh",25.370881
"2021",NA,"desi_2a1","hh_total","pc_hh",33.423702
"2020","AUT","desi_2a1","hh_total","pc_hh",8.076913
"2020","BEL","desi_2a1","hh_total","pc_hh",45.01233
"2020","BGR","desi_2a1","hh_total","pc_hh",10.989091
"2020","CYP","desi_2a1","hh_total","pc_hh",2.364539
"2020","CZE","desi_2a1","hh_total","pc_hh",20.49199
"2020","DEU","desi_2a1","hh_total","pc_hh",20.584187
"2020","DNK","desi_2a1","hh_total","pc_hh",34.190298
"2020","EST","desi_2a1","hh_total","pc_hh",14.075321
"2020",NA,"desi_2a1","hh_total","pc_hh",0.843049
"2020","ESP","desi_2a1","hh_total","pc_hh",52.874037
"2020","FIN","desi_2a1","hh_total","pc_hh",23.070761
"2020","FRA","desi_2a1","hh_total","pc_hh",17.367266
"2020","HRV","desi_2a1","hh_total","pc_hh",6.205586
"2020","HUN","desi_2a1","hh_total","pc_hh",50.895574
"2020","IRL","desi_2a1","hh_total","pc_hh",25.460168
"2020","ITA","desi_2a1","hh_total","pc_hh",21.733449
"2020","LTU","desi_2a1","hh_total","pc_hh",31.926695
"2020","LUX","desi_2a1","hh_total","pc_hh",44.843912
"2020","LVA","desi_2a1","hh_total","pc_hh",38.127019
"2020","MLT","desi_2a1","hh_total","pc_hh",33.708947
"2020","NLD","desi_2a1","hh_total","pc_hh",41.553833
"2020","POL","desi_2a1","hh_total","pc_hh",27.568173
"2020","PRT","desi_2a1","hh_total","pc_hh",55.822347
"2020","ROU","desi_2a1","hh_total","pc_hh",48.696806
"2020","SWE","desi_2a1","hh_total","pc_hh",65.749975
"2020","SVN","desi_2a1","hh_total","pc_hh",20.541004
"2020","SVK","desi_2a1","hh_total","pc_hh",14.560301
"2020",NA,"desi_2a1","hh_total","pc_hh",27.994478
"2019","AUT","desi_2a1","hh_total","pc_hh",7.090246
"2019","BEL","desi_2a1","hh_total","pc_hh",39.80113
"2019","BGR","desi_2a1","hh_total","pc_hh",9.718153
"2019","CYP","desi_2a1","hh_total","pc_hh",1.778466
"2019","CZE","desi_2a1","hh_total","pc_hh",17.880971
"2019","DEU","desi_2a1","hh_total","pc_hh",15.082953
"2019","DNK","desi_2a1","hh_total","pc_hh",28.318809
"2019","EST","desi_2a1","hh_total","pc_hh",10.691256
"2019",NA,"desi_2a1","hh_total","pc_hh",0.25207
"2019","ESP","desi_2a1","hh_total","pc_hh",30.090982
"2019","FIN","desi_2a1","hh_total","pc_hh",20.751987
"2019","FRA","desi_2a1","hh_total","pc_hh",13.695829
"2019","HRV","desi_2a1","hh_total","pc_hh",4.645913
"2019","HUN","desi_2a1","hh_total","pc_hh",40.273559
"2019","IRL","desi_2a1","hh_total","pc_hh",20.131583
"2019","ITA","desi_2a1","hh_total","pc_hh",8.913655
"2019","LTU","desi_2a1","hh_total","pc_hh",29.204615
"2019","LUX","desi_2a1","hh_total","pc_hh",33.367555
"2019","LVA","desi_2a1","hh_total","pc_hh",32.014672
"2019","MLT","desi_2a1","hh_total","pc_hh",22.612812
"2019","NLD","desi_2a1","hh_total","pc_hh",38.566869
"2019","POL","desi_2a1","hh_total","pc_hh",22.738979
"2019","PRT","desi_2a1","hh_total","pc_hh",49.945919
"2019","ROU","desi_2a1","hh_total","pc_hh",45.358597
"2019","SWE","desi_2a1","hh_total","pc_hh",55.472658
"2019","SVN","desi_2a1","hh_total","pc_hh",15.901944
"2019","SVK","desi_2a1","hh_total","pc_hh",12.883231
"2019",NA,"desi_2a1","hh_total","pc_hh",20.720664
"2018","AUT","desi_2a1","hh_total","pc_hh",4.940955
"2018","BEL","desi_2a1","hh_total","pc_hh",41.830172
"2018","BGR","desi_2a1","hh_total","pc_hh",6.536995
"2018","CYP","desi_2a1","hh_total","pc_hh",0.221291
"2018","CZE","desi_2a1","hh_total","pc_hh",15.579187
"2018","DEU","desi_2a1","hh_total","pc_hh",11.136989
"2018","DNK","desi_2a1","hh_total","pc_hh",18.553936
"2018","EST","desi_2a1","hh_total","pc_hh",8.957599
"2018",NA,"desi_2a1","hh_total","pc_hh",0.011941
"2018","ESP","desi_2a1","hh_total","pc_hh",17.604213
"2018","FIN","desi_2a1","hh_total","pc_hh",16.958129
"2018","FRA","desi_2a1","hh_total","pc_hh",10.36293
"2018","HRV","desi_2a1","hh_total","pc_hh",1.410571
"2018","HUN","desi_2a1","hh_total","pc_hh",29.773415
"2018","IRL","desi_2a1","hh_total","pc_hh",17.579294
"2018","ITA","desi_2a1","hh_total","pc_hh",4.802703
"2018","LTU","desi_2a1","hh_total","pc_hh",27.079403
"2018","LUX","desi_2a1","hh_total","pc_hh",22.469384
"2018","LVA","desi_2a1","hh_total","pc_hh",34.96815
"2018","MLT","desi_2a1","hh_total","pc_hh",11.307308
"2018","NLD","desi_2a1","hh_total","pc_hh",32.169249
"2018","POL","desi_2a1","hh_total","pc_hh",13.234854
"2018","PRT","desi_2a1","hh_total","pc_hh",35.380144
"2018","ROU","desi_2a1","hh_total","pc_hh",43.805989
"2018","SWE","desi_2a1","hh_total","pc_hh",47.542972
"2018","SVN","desi_2a1","hh_total","pc_hh",13.444743
"2018","SVK","desi_2a1","hh_total","pc_hh",9.619242
"2018",NA,"desi_2a1","hh_total","pc_hh",15.493199
"2022","AUT","desi_2a3","total_pophh","pc_hh_all",45.373026
"2022","BEL","desi_2a3","total_pophh","pc_hh_all",68.916526
"2022","BGR","desi_2a3","total_pophh","pc_hh_all",84.739312
"2022","CYP","desi_2a3","total_pophh","pc_hh_all",41.432273
"2022","CZE","desi_2a3","total_pophh","pc_hh_all",52.466979
"2022","DEU","desi_2a3","total_pophh","pc_hh_all",74.93
"2022","DNK","desi_2a3","total_pophh","pc_hh_all",94.895036
"2022","EST","desi_2a3","total_pophh","pc_hh_all",73.40332
"2022",NA,"desi_2a3","total_pophh","pc_hh_all",19.81282
"2022","ESP","desi_2a3","total_pophh","pc_hh_all",93.836068
"2022","FIN","desi_2a3","total_pophh","pc_hh_all",68.010951
"2022","FRA","desi_2a3","total_pophh","pc_hh_all",63.382096
"2022","HRV","desi_2a3","total_pophh","pc_hh_all",51.696201
"2022","HUN","desi_2a3","total_pophh","pc_hh_all",78.629336
"2022","IRL","desi_2a3","total_pophh","pc_hh_all",88.736061
"2022","ITA","desi_2a3","total_pophh","pc_hh_all",44.162492
"2022","LTU","desi_2a3","total_pophh","pc_hh_all",78.234191
"2022","LUX","desi_2a3","total_pophh","pc_hh_all",95.9
"2022","LVA","desi_2a3","total_pophh","pc_hh_all",90.679386
"2022","MLT","desi_2a3","total_pophh","pc_hh_all",100
"2022","NLD","desi_2a3","total_pophh","pc_hh_all",90.641799
"2022","POL","desi_2a3","total_pophh","pc_hh_all",69.965717
"2022","PRT","desi_2a3","total_pophh","pc_hh_all",90.542971
"2022","ROU","desi_2a3","total_pophh","pc_hh_all",87.086493
"2022","SWE","desi_2a3","total_pophh","pc_hh_all",82.546386
"2022","SVN","desi_2a3","total_pophh","pc_hh_all",72.4409
"2022","SVK","desi_2a3","total_pophh","pc_hh_all",66.69
"2022",NA,"desi_2a3","total_pophh","pc_hh_all",70.201948
"2021","AUT","desi_2a3","total_pophh","pc_hh_all",39.256389
"2021","BEL","desi_2a3","total_pophh","pc_hh_all",67.516166
"2021","BGR","desi_2a3","total_pophh","pc_hh_all",75.244706
"2021","CYP","desi_2a3","total_pophh","pc_hh_all",26.18518
"2021","CZE","desi_2a3","total_pophh","pc_hh_all",33.30882
"2021","DEU","desi_2a3","total_pophh","pc_hh_all",55.866438
"2021","DNK","desi_2a3","total_pophh","pc_hh_all",93.840025
"2021","EST","desi_2a3","total_pophh","pc_hh_all",70.884911
"2021",NA,"desi_2a3","total_pophh","pc_hh_all",10.170277
"2021","ESP","desi_2a3","total_pophh","pc_hh_all",91.697657
"2021","FIN","desi_2a3","total_pophh","pc_hh_all",66.729717
"2021","FRA","desi_2a3","total_pophh","pc_hh_all",52.585751
"2021","HRV","desi_2a3","total_pophh","pc_hh_all",46.511561
"2021","HUN","desi_2a3","total_pophh","pc_hh_all",48.574983
"2021","IRL","desi_2a3","total_pophh","pc_hh_all",83.262238
"2021","ITA","desi_2a3","total_pophh","pc_hh_all",33.731092
"2021","LTU","desi_2a3","total_pophh","pc_hh_all",67.050963
"2021","LUX","desi_2a3","total_pophh","pc_hh_all",95.1
"2021","LVA","desi_2a3","total_pophh","pc_hh_all",88.079903
"2021","MLT","desi_2a3","total_pophh","pc_hh_all",100
"2021","NLD","desi_2a3","total_pophh","pc_hh_all",89.760724
"2021","POL","desi_2a3","total_pophh","pc_hh_all",64.561917
"2021","PRT","desi_2a3","total_pophh","pc_hh_all",86.625918
"2021","ROU","desi_2a3","total_pophh","pc_hh_all",75.943101
"2021","SWE","desi_2a3","total_pophh","pc_hh_all",80.50251
"2021","SVN","desi_2a3","total_pophh","pc_hh_all",65.575665
"2021","SVK","desi_2a3","total_pophh","pc_hh_all",50.214181
"2021",NA,"desi_2a3","total_pophh","pc_hh_all",59.779336
"2020","AUT","desi_2a3","total_pophh","pc_hh_all",13.798428
"2020","BEL","desi_2a3","total_pophh","pc_hh_all",66.48249
"2020","BGR","desi_2a3","total_pophh","pc_hh_all",65.244706
"2020","CYP","desi_2a3","total_pophh","pc_hh_all",10.144873
"2020","CZE","desi_2a3","total_pophh","pc_hh_all",29.26855
"2020","DEU","desi_2a3","total_pophh","pc_hh_all",32.704976
"2020","DNK","desi_2a3","total_pophh","pc_hh_all",92.963505
"2020","EST","desi_2a3","total_pophh","pc_hh_all",57.447809
"2020",NA,"desi_2a3","total_pophh","pc_hh_all",7.053332
"2020","ESP","desi_2a3","total_pophh","pc_hh_all",89.040055
"2020","FIN","desi_2a3","total_pophh","pc_hh_all",61.769727
"2020","FRA","desi_2a3","total_pophh","pc_hh_all",43.763715
"2020","HRV","desi_2a3","total_pophh","pc_hh_all",43.217246
"2020","HUN","desi_2a3","total_pophh","pc_hh_all",42.574893
"2020","IRL","desi_2a3","total_pophh","pc_hh_all",35.36821
"2020","ITA","desi_2a3","total_pophh","pc_hh_all",29.967117
"2020","LTU","desi_2a3","total_pophh","pc_hh_all",61.016107
"2020","LUX","desi_2a3","total_pophh","pc_hh_all",91.95
"2020","LVA","desi_2a3","total_pophh","pc_hh_all",88.060878
"2020","MLT","desi_2a3","total_pophh","pc_hh_all",100
"2020","NLD","desi_2a3","total_pophh","pc_hh_all",88.605836
"2020","POL","desi_2a3","total_pophh","pc_hh_all",60.310158
"2020","PRT","desi_2a3","total_pophh","pc_hh_all",82.99924
"2020","ROU","desi_2a3","total_pophh","pc_hh_all",68.146103
"2020","SWE","desi_2a3","total_pophh","pc_hh_all",77.122416
"2020","SVN","desi_2a3","total_pophh","pc_hh_all",63.7931
"2020","SVK","desi_2a3","total_pophh","pc_hh_all",45.485996
"2020",NA,"desi_2a3","total_pophh","pc_hh_all",50.061936
"2019","AUT","desi_2a3","total_pophh","pc_hh_all",13.033364
"2019","BEL","desi_2a3","total_pophh","pc_hh_all",1.39777
"2019","BGR","desi_2a3","total_pophh","pc_hh_all",54.244706
"2019","CYP","desi_2a3","total_pophh","pc_hh_all",0.5
"2019","CZE","desi_2a3","total_pophh","pc_hh_all",28.291598
"2019","DEU","desi_2a3","total_pophh","pc_hh_all",8.5
"2019","DNK","desi_2a3","total_pophh","pc_hh_all",64.362018
"2019","EST","desi_2a3","total_pophh","pc_hh_all",54.188084
"2019",NA,"desi_2a3","total_pophh","pc_hh_all",0.385948
"2019","ESP","desi_2a3","total_pophh","pc_hh_all",77.389018
"2019","FIN","desi_2a3","total_pophh","pc_hh_all",31.426256
"2019","FRA","desi_2a3","total_pophh","pc_hh_all",37.783426
"2019","HRV","desi_2a3","total_pophh","pc_hh_all",23.386593
"2019","HUN","desi_2a3","total_pophh","pc_hh_all",35.91338
"2019","IRL","desi_2a3","total_pophh","pc_hh_all",12.933086
"2019","ITA","desi_2a3","total_pophh","pc_hh_all",23.853563
"2019","LTU","desi_2a3","total_pophh","pc_hh_all",60.579919
"2019","LUX","desi_2a3","total_pophh","pc_hh_all",63.400028
"2019","LVA","desi_2a3","total_pophh","pc_hh_all",87.803138
"2019","MLT","desi_2a3","total_pophh","pc_hh_all",31.6
"2019","NLD","desi_2a3","total_pophh","pc_hh_all",32.2
"2019","POL","desi_2a3","total_pophh","pc_hh_all",29.119089
"2019","PRT","desi_2a3","total_pophh","pc_hh_all",70.164083
"2019","ROU","desi_2a3","total_pophh","pc_hh_all",62.749489
"2019","SWE","desi_2a3","total_pophh","pc_hh_all",72.248499
"2019","SVN","desi_2a3","total_pophh","pc_hh_all",61.081782
"2019","SVK","desi_2a3","total_pophh","pc_hh_all",42.91256
"2019",NA,"desi_2a3","total_pophh","pc_hh_all",33.294327
"2018","AUT","desi_2a3","total_pophh","pc_hh_all",12.44338
"2018","BEL","desi_2a3","total_pophh","pc_hh_all",0.837992
"2018","BGR","desi_2a3","total_pophh","pc_hh_all",45.244706
"2018","CYP","desi_2a3","total_pophh","pc_hh_all",0
"2018","CZE","desi_2a3","total_pophh","pc_hh_all",25.871218
"2018","DEU","desi_2a3","total_pophh","pc_hh_all",7.3
"2018","DNK","desi_2a3","total_pophh","pc_hh_all",62.650153
"2018","EST","desi_2a3","total_pophh","pc_hh_all",50.707367
"2018",NA,"desi_2a3","total_pophh","pc_hh_all",0.384384
"2018","ESP","desi_2a3","total_pophh","pc_hh_all",71.400149
"2018","FIN","desi_2a3","total_pophh","pc_hh_all",31.69511
"2018","FRA","desi_2a3","total_pophh","pc_hh_all",28.257232
"2018","HRV","desi_2a3","total_pophh","pc_hh_all",17.763355
"2018","HUN","desi_2a3","total_pophh","pc_hh_all",29.815293
"2018","IRL","desi_2a3","total_pophh","pc_hh_all",8.307954
"2018","ITA","desi_2a3","total_pophh","pc_hh_all",21.710974
"2018","LTU","desi_2a3","total_pophh","pc_hh_all",54.407745
"2018","LUX","desi_2a3","total_pophh","pc_hh_all",57.184147
"2018","LVA","desi_2a3","total_pophh","pc_hh_all",85.689855
"2018","MLT","desi_2a3","total_pophh","pc_hh_all",23
"2018","NLD","desi_2a3","total_pophh","pc_hh_all",31.888015
"2018","POL","desi_2a3","total_pophh","pc_hh_all",21.2797
"2018","PRT","desi_2a3","total_pophh","pc_hh_all",63.630107
"2018","ROU","desi_2a3","total_pophh","pc_hh_all",60.965118
"2018","SWE","desi_2a3","total_pophh","pc_hh_all",66.387188
"2018","SVN","desi_2a3","total_pophh","pc_hh_all",52.16446
"2018","SVK","desi_2a3","total_pophh","pc_hh_all",41.24999
"2018",NA,"desi_2a3","total_pophh","pc_hh_all",29.16174
"2023","AUT","desi_2b3","5g_pb","pc_spectrum_assigned",65.833333
"2023","BEL","desi_2b3","5g_pb","pc_spectrum_assigned",65.833333
"2023","BGR","desi_2b3","5g_pb","pc_spectrum_assigned",63.333333
"2023","CYP","desi_2b3","5g_pb","pc_spectrum_assigned",66.666667
"2023","CZE","desi_2b3","5g_pb","pc_spectrum_assigned",66.666667
"2023","DEU","desi_2b3","5g_pb","pc_spectrum_assigned",100
"2023","DNK","desi_2b3","5g_pb","pc_spectrum_assigned",99.166667
"2023","EST","desi_2b3","5g_pb","pc_spectrum_assigned",65.833333
"2023",NA,"desi_2b3","5g_pb","pc_spectrum_assigned",99.166667
"2023","ESP","desi_2b3","5g_pb","pc_spectrum_assigned",98.333333
"2023","FIN","desi_2b3","5g_pb","pc_spectrum_assigned",99.166667
"2023","FRA","desi_2b3","5g_pb","pc_spectrum_assigned",59.166667
"2023","HRV","desi_2b3","5g_pb","pc_spectrum_assigned",100
"2023","HUN","desi_2b3","5g_pb","pc_spectrum_assigned",60.277778
"2023","IRL","desi_2b3","5g_pb","pc_spectrum_assigned",62.5
"2023","ITA","desi_2b3","5g_pb","pc_spectrum_assigned",93.333333
"2023","LTU","desi_2b3","5g_pb","pc_spectrum_assigned",47.222222
"2023","LUX","desi_2b3","5g_pb","pc_spectrum_assigned",60.833333
"2023","LVA","desi_2b3","5g_pb","pc_spectrum_assigned",62.5
"2023","MLT","desi_2b3","5g_pb","pc_spectrum_assigned",25
"2023","NLD","desi_2b3","5g_pb","pc_spectrum_assigned",33.333333
"2023","POL","desi_2b3","5g_pb","pc_spectrum_assigned",0
"2023","PRT","desi_2b3","5g_pb","pc_spectrum_assigned",61.111111
"2023","ROU","desi_2b3","5g_pb","pc_spectrum_assigned",38.333333
"2023","SWE","desi_2b3","5g_pb","pc_spectrum_assigned",83.888889
"2023","SVN","desi_2b3","5g_pb","pc_spectrum_assigned",98.333333
"2023","SVK","desi_2b3","5g_pb","pc_spectrum_assigned",66.666667
"2023",NA,"desi_2b3","5g_pb","pc_spectrum_assigned",68.240741
"2023","AUT","desi_2b2","total_pophh","pc_hh_all",91.70501
"2023","BEL","desi_2b2","total_pophh","pc_hh_all",29.628621
"2023","BGR","desi_2b2","total_pophh","pc_hh_all",67.221499
"2023","CYP","desi_2b2","total_pophh","pc_hh_all",100
"2023","CZE","desi_2b2","total_pophh","pc_hh_all",82.598058
"2023","DEU","desi_2b2","total_pophh","pc_hh_all",93.186483
"2023","DNK","desi_2b2","total_pophh","pc_hh_all",97.841651
"2023","EST","desi_2b2","total_pophh","pc_hh_all",43.303999
"2023",NA,"desi_2b2","total_pophh","pc_hh_all",85.675492
"2023","ESP","desi_2b2","total_pophh","pc_hh_all",82.296113
"2023","FIN","desi_2b2","total_pophh","pc_hh_all",94.658953
"2023","FRA","desi_2b2","total_pophh","pc_hh_all",88.83266
"2023","HRV","desi_2b2","total_pophh","pc_hh_all",82.486534
"2023","HUN","desi_2b2","total_pophh","pc_hh_all",57.899562
"2023","IRL","desi_2b2","total_pophh","pc_hh_all",83.923447
"2023","ITA","desi_2b2","total_pophh","pc_hh_all",99.719694
"2023","LTU","desi_2b2","total_pophh","pc_hh_all",90.055982
"2023","LUX","desi_2b2","total_pophh","pc_hh_all",93.21
"2023","LVA","desi_2b2","total_pophh","pc_hh_all",42.001768
"2023","MLT","desi_2b2","total_pophh","pc_hh_all",100
"2023","NLD","desi_2b2","total_pophh","pc_hh_all",99.988753
"2023","POL","desi_2b2","total_pophh","pc_hh_all",63.432853
"2023","PRT","desi_2b2","total_pophh","pc_hh_all",70.078588
"2023","ROU","desi_2b2","total_pophh","pc_hh_all",26.753285
"2023","SWE","desi_2b2","total_pophh","pc_hh_all",20.461918
"2023","SVN","desi_2b2","total_pophh","pc_hh_all",63.919358
"2023","SVK","desi_2b2","total_pophh","pc_hh_all",55.344136
"2023",NA,"desi_2b2","total_pophh","pc_hh_all",81.186603
"2023","AUT","desi_4b1","all_egov_le","egov_score",88.16644
"2023","BEL","desi_4b1","all_egov_le","egov_score",85.065238
"2023","BGR","desi_4b1","all_egov_le","egov_score",77.206071
"2023","CYP","desi_4b1","all_egov_le","egov_score",70.230042
